Run	Short	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	BioSampleModel	BREED	Bytes	Center Name	Consent	Cultivar	DATASTORE filetype	DATASTORE provider	DATASTORE region	dev_stage	Ecotype	Experiment	Instrument	isolate	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	create_date	version	Sample Name	sex	specimen	SRA Study	strain	tissue	sub_species
SRR9686471	Pcynig	RNA-Seq	126	1390730040	PRJNA552202	SAMN12247867	Model organism or animal	not applicable	742185279	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445780	Illumina HiSeq 2500	not applicable	Pcynig_MOA5_NQG6_BR_F	SINGLE	unspecified	TRANSCRIPTOMIC	Paracyprichromis nigripinnis	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Pcynig_MOA5_NQG6_BR_F	female	Pcynig_MOA5_NQG6_BR_F	SRP214209	not applicable	brain	
SRR9686472	Pcynig	RNA-Seq	126	1218733614	PRJNA552202	SAMN12247868	Model organism or animal	not applicable	656402577	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445779	Illumina HiSeq 2500	not applicable	Pcynig_MOA6_NQH3_VE_F	SINGLE	unspecified	TRANSCRIPTOMIC	Paracyprichromis nigripinnis	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:27:00Z	1	Pcynig_MOA6_NQH3_VE_F	female	Pcynig_MOA6_NQH3_VE_F	SRP214209	not applicable	liver	
SRR9686473	Pcynig	RNA-Seq	126	1044429120	PRJNA552202	SAMN12247869	Model organism or animal	not applicable	550341620	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445778	Illumina HiSeq 2500	not applicable	Pcynig_MOA6_NQH4_AD_F	SINGLE	unspecified	TRANSCRIPTOMIC	Paracyprichromis nigripinnis	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Pcynig_MOA6_NQH4_AD_F	female	Pcynig_MOA6_NQH4_AD_F	SRP214209	not applicable	gonads	
SRR9686474	Pcynig	RNA-Seq	126	1627012296	PRJNA552202	SAMN12247870	Model organism or animal	not applicable	883810613	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445777	Illumina HiSeq 2500	not applicable	Pcynig_MOA6_NQH5_GI_F	SINGLE	unspecified	TRANSCRIPTOMIC	Paracyprichromis nigripinnis	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:28:00Z	1	Pcynig_MOA6_NQH5_GI_F	female	Pcynig_MOA6_NQH5_GI_F	SRP214209	not applicable	gills	
SRR9686475	Pcynig	RNA-Seq	126	1281748230	PRJNA552202	SAMN12247863	Model organism or animal	not applicable	667563568	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445776	Illumina HiSeq 2500	not applicable	Pcynig_MOA5_NQG2_VE_F	SINGLE	unspecified	TRANSCRIPTOMIC	Paracyprichromis nigripinnis	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:27:00Z	1	Pcynig_MOA5_NQG2_VE_F	female	Pcynig_MOA5_NQG2_VE_F	SRP214209	not applicable	liver	
SRR9686476	Pcynig	RNA-Seq	126	1871666874	PRJNA552202	SAMN12247864	Model organism or animal	not applicable	1016393228	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445775	Illumina HiSeq 2500	not applicable	Pcynig_MOA5_NQG3_AD_F	SINGLE	unspecified	TRANSCRIPTOMIC	Paracyprichromis nigripinnis	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:28:00Z	1	Pcynig_MOA5_NQG3_AD_F	female	Pcynig_MOA5_NQG3_AD_F	SRP214209	not applicable	gonads	
SRR9686477	Pcynig	RNA-Seq	126	3503693718	PRJNA552202	SAMN12247865	Model organism or animal	not applicable	1735603055	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445774	Illumina HiSeq 2500	not applicable	Pcynig_MOA5_NQG4_GI_F	SINGLE	unspecified	TRANSCRIPTOMIC	Paracyprichromis nigripinnis	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:31:00Z	1	Pcynig_MOA5_NQG4_GI_F	female	Pcynig_MOA5_NQG4_GI_F	SRP214209	not applicable	gills	
SRR9686478	Pcynig	RNA-Seq	126	1029269934	PRJNA552202	SAMN12247866	Model organism or animal	not applicable	517738734	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445773	Illumina HiSeq 2500	not applicable	Pcynig_MOA5_NQG5_LP_F	SINGLE	unspecified	TRANSCRIPTOMIC	Paracyprichromis nigripinnis	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:27:00Z	1	Pcynig_MOA5_NQG5_LP_F	female	Pcynig_MOA5_NQG5_LP_F	SRP214209	not applicable	lpj	
SRR9686479	Pcynig	RNA-Seq	126	974934702	PRJNA552202	SAMN12247871	Model organism or animal	not applicable	489192663	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445772	Illumina HiSeq 2500	not applicable	Pcynig_MOA6_NQH6_LP_F	SINGLE	unspecified	TRANSCRIPTOMIC	Paracyprichromis nigripinnis	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Pcynig_MOA6_NQH6_LP_F	female	Pcynig_MOA6_NQH6_LP_F	SRP214209	not applicable	lpj	
SRR9686480	Pcynig	RNA-Seq	126	1173184236	PRJNA552202	SAMN12247872	Model organism or animal	not applicable	640364452	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445771	Illumina HiSeq 2500	not applicable	Pcynig_MOA6_NQH7_BR_F	SINGLE	unspecified	TRANSCRIPTOMIC	Paracyprichromis nigripinnis	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:27:00Z	1	Pcynig_MOA6_NQH7_BR_F	female	Pcynig_MOA6_NQH7_BR_F	SRP214209	not applicable	brain	
SRR9686481	Oretan	RNA-Seq	126	1006112520	PRJNA552202	SAMN12247791	Model organism or animal	not applicable	498892573	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445770	Illumina HiSeq 2500	not applicable	Oretan_RLB7_QWB6_GI_F	SINGLE	unspecified	TRANSCRIPTOMIC	Oreochromis tanganicae	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Oretan_RLB7_QWB6_GI_F	female	Oretan_RLB7_QWB6_GI_F	SRP214209	not applicable	gills	
SRR9686482	Oretan	RNA-Seq	126	1059649794	PRJNA552202	SAMN12247792	Model organism or animal	not applicable	525241979	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445769	Illumina HiSeq 2500	not applicable	Oretan_RLB7_QWB7_LP_F	SINGLE	unspecified	TRANSCRIPTOMIC	Oreochromis tanganicae	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Oretan_RLB7_QWB7_LP_F	female	Oretan_RLB7_QWB7_LP_F	SRP214209	not applicable	lpj	
SRR9686483	Oretan	RNA-Seq	126	953635284	PRJNA552202	SAMN12247787	Model organism or animal	not applicable	485314069	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445768	Illumina HiSeq 2500	not applicable	Oretan_RLB6_QWA6_LP_F	SINGLE	unspecified	TRANSCRIPTOMIC	Oreochromis tanganicae	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Oretan_RLB6_QWA6_LP_F	female	Oretan_RLB6_QWA6_LP_F	SRP214209	not applicable	lpj	
SRR9686484	Oretan	RNA-Seq	126	1186838478	PRJNA552202	SAMN12247788	Model organism or animal	not applicable	644224190	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445767	Illumina HiSeq 2500	not applicable	Oretan_RLB6_QWB1_BR_F	SINGLE	unspecified	TRANSCRIPTOMIC	Oreochromis tanganicae	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Oretan_RLB6_QWB1_BR_F	female	Oretan_RLB6_QWB1_BR_F	SRP214209	not applicable	brain	
SRR9686485	Oretan	RNA-Seq	126	1204966854	PRJNA552202	SAMN12247789	Model organism or animal	not applicable	665709608	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445766	Illumina HiSeq 2500	not applicable	Oretan_RLB7_QWB4_VE_F	SINGLE	unspecified	TRANSCRIPTOMIC	Oreochromis tanganicae	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Oretan_RLB7_QWB4_VE_F	female	Oretan_RLB7_QWB4_VE_F	SRP214209	not applicable	liver	
SRR9686486	Oretan	RNA-Seq	126	1448611038	PRJNA552202	SAMN12247790	Model organism or animal	not applicable	779392062	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445765	Illumina HiSeq 2500	not applicable	Oretan_RLB7_QWB5_AD_F	SINGLE	unspecified	TRANSCRIPTOMIC	Oreochromis tanganicae	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:27:00Z	1	Oretan_RLB7_QWB5_AD_F	female	Oretan_RLB7_QWB5_AD_F	SRP214209	not applicable	gonads	
SRR9686487	Ophven	RNA-Seq	126	1131235686	PRJNA552202	SAMN12247783	Model organism or animal	not applicable	578945176	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445764	Illumina HiSeq 2500	not applicable	Ophven_MUI8_LWE4_BR_M	SINGLE	unspecified	TRANSCRIPTOMIC	Ophthalmotilapia ventralis	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:27:00Z	1	Ophven_MUI8_LWE4_BR_M	male	Ophven_MUI8_LWE4_BR_M	SRP214209	not applicable	brain	
SRR9686488	Oretan	RNA-Seq	126	1324614942	PRJNA552202	SAMN12247784	Model organism or animal	not applicable	712792543	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445763	Illumina HiSeq 2500	not applicable	Oretan_RLB6_QWA3_VE_F	SINGLE	unspecified	TRANSCRIPTOMIC	Oreochromis tanganicae	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:27:00Z	1	Oretan_RLB6_QWA3_VE_F	female	Oretan_RLB6_QWA3_VE_F	SRP214209	not applicable	liver	
SRR9686489	Oretan	RNA-Seq	126	1343530188	PRJNA552202	SAMN12247785	Model organism or animal	not applicable	707869523	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445762	Illumina HiSeq 2500	not applicable	Oretan_RLB6_QWA4_AD_F	SINGLE	unspecified	TRANSCRIPTOMIC	Oreochromis tanganicae	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:27:00Z	1	Oretan_RLB6_QWA4_AD_F	female	Oretan_RLB6_QWA4_AD_F	SRP214209	not applicable	gonads	
SRR9686490	Oretan	RNA-Seq	126	995917608	PRJNA552202	SAMN12247786	Model organism or animal	not applicable	495771562	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445761	Illumina HiSeq 2500	not applicable	Oretan_RLB6_QWA5_GI_F	SINGLE	unspecified	TRANSCRIPTOMIC	Oreochromis tanganicae	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Oretan_RLB6_QWA5_GI_F	female	Oretan_RLB6_QWA5_GI_F	SRP214209	not applicable	gills	
SRR9686491	Petfam	RNA-Seq	126	953525790	PRJNA552202	SAMN12247942	Model organism or animal	not applicable	524148452	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445760	Illumina HiSeq 2500	not applicable	Petfam_LNG8_MTH3_VE_F	SINGLE	unspecified	TRANSCRIPTOMIC	Petrochromis famula	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Petfam_LNG8_MTH3_VE_F	female	Petfam_LNG8_MTH3_VE_F	SRP214209	not applicable	liver	
SRR9686492	Petfam	RNA-Seq	126	1570351482	PRJNA552202	SAMN12247941	Model organism or animal	not applicable	830292952	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445759	Illumina HiSeq 2500	not applicable	Petfam_IYA7_HAF6_BR_M	SINGLE	unspecified	TRANSCRIPTOMIC	Petrochromis famula	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Petfam_IYA7_HAF6_BR_M	male	Petfam_IYA7_HAF6_BR_M	SRP214209	not applicable	brain	
SRR9686493	Petfam	RNA-Seq	126	1215295074	PRJNA552202	SAMN12247934	Model organism or animal	not applicable	609744922	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445758	Illumina HiSeq 2500	not applicable	Petfam_IYA6_HAE3_GI_F	SINGLE	unspecified	TRANSCRIPTOMIC	Petrochromis famula	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Petfam_IYA6_HAE3_GI_F	female	Petfam_IYA6_HAE3_GI_F	SRP214209	not applicable	gills	
SRR9686494	Petfam	RNA-Seq	126	1318163994	PRJNA552202	SAMN12247933	Model organism or animal	not applicable	720226527	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445757	Illumina HiSeq 2500	not applicable	Petfam_IYA6_HAE2_AD_F	SINGLE	unspecified	TRANSCRIPTOMIC	Petrochromis famula	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:27:00Z	1	Petfam_IYA6_HAE2_AD_F	female	Petfam_IYA6_HAE2_AD_F	SRP214209	not applicable	gonads	
SRR9686495	Petfam	RNA-Seq	126	1351945350	PRJNA552202	SAMN12247936	Model organism or animal	not applicable	724429674	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445756	Illumina HiSeq 2500	not applicable	Petfam_IYA6_HAE5_BR_F	SINGLE	unspecified	TRANSCRIPTOMIC	Petrochromis famula	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:27:00Z	1	Petfam_IYA6_HAE5_BR_F	female	Petfam_IYA6_HAE5_BR_F	SRP214209	not applicable	brain	
SRR9686496	Petfam	RNA-Seq	126	1403662302	PRJNA552202	SAMN12247935	Model organism or animal	not applicable	736578815	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445755	Illumina HiSeq 2500	not applicable	Petfam_IYA6_HAE4_LP_F	SINGLE	unspecified	TRANSCRIPTOMIC	Petrochromis famula	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:27:00Z	1	Petfam_IYA6_HAE4_LP_F	female	Petfam_IYA6_HAE4_LP_F	SRP214209	not applicable	lpj	
SRR9686497	Petfam	RNA-Seq	126	1251381096	PRJNA552202	SAMN12247938	Model organism or animal	not applicable	659830152	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445754	Illumina HiSeq 2500	not applicable	Petfam_IYA7_HAF3_AD_M	SINGLE	unspecified	TRANSCRIPTOMIC	Petrochromis famula	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Petfam_IYA7_HAF3_AD_M	male	Petfam_IYA7_HAF3_AD_M	SRP214209	not applicable	gonads	
SRR9686498	Petfam	RNA-Seq	126	1426672296	PRJNA552202	SAMN12247937	Model organism or animal	not applicable	752704054	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445753	Illumina HiSeq 2500	not applicable	Petfam_IYA7_HAF2_VE_M	SINGLE	unspecified	TRANSCRIPTOMIC	Petrochromis famula	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:27:00Z	1	Petfam_IYA7_HAF2_VE_M	male	Petfam_IYA7_HAF2_VE_M	SRP214209	not applicable	liver	
SRR9686499	Petfam	RNA-Seq	126	1190052360	PRJNA552202	SAMN12247940	Model organism or animal	not applicable	623870833	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445752	Illumina HiSeq 2500	not applicable	Petfam_IYA7_HAF5_LP_M	SINGLE	unspecified	TRANSCRIPTOMIC	Petrochromis famula	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:27:00Z	1	Petfam_IYA7_HAF5_LP_M	male	Petfam_IYA7_HAF5_LP_M	SRP214209	not applicable	lpj	
SRR9686500	Petfam	RNA-Seq	126	1108003176	PRJNA552202	SAMN12247939	Model organism or animal	not applicable	588984653	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445751	Illumina HiSeq 2500	not applicable	Petfam_IYA7_HAF4_GI_M	SINGLE	unspecified	TRANSCRIPTOMIC	Petrochromis famula	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Petfam_IYA7_HAF4_GI_M	male	Petfam_IYA7_HAF4_GI_M	SRP214209	not applicable	gills	
SRR9686501	Oretan	RNA-Seq	126	983863944	PRJNA552202	SAMN12247802	Model organism or animal	not applicable	495469761	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445750	Illumina HiSeq 2500	not applicable	Oretan_RLB9_QWD9_LP_F	SINGLE	unspecified	TRANSCRIPTOMIC	Oreochromis tanganicae	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Oretan_RLB9_QWD9_LP_F	female	Oretan_RLB9_QWD9_LP_F	SRP214209	not applicable	lpj	
SRR9686502	Oretan	RNA-Seq	126	1603619262	PRJNA552202	SAMN12247801	Model organism or animal	not applicable	863627967	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445749	Illumina HiSeq 2500	not applicable	Oretan_RLB9_QWD8_GI_F	SINGLE	unspecified	TRANSCRIPTOMIC	Oreochromis tanganicae	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:28:00Z	1	Oretan_RLB9_QWD8_GI_F	female	Oretan_RLB9_QWD8_GI_F	SRP214209	not applicable	gills	
SRR9686503	Oretan	RNA-Seq	126	1352040858	PRJNA552202	SAMN12247794	Model organism or animal	not applicable	739819688	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445748	Illumina HiSeq 2500	not applicable	Oretan_RLB8_QWC5_AD_M	SINGLE	unspecified	TRANSCRIPTOMIC	Oreochromis tanganicae	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Oretan_RLB8_QWC5_AD_M	male	Oretan_RLB8_QWC5_AD_M	SRP214209	not applicable	gonads	
SRR9686504	Oretan	RNA-Seq	126	1619990946	PRJNA552202	SAMN12247793	Model organism or animal	not applicable	873267719	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445747	Illumina HiSeq 2500	not applicable	Oretan_RLB7_QWC2_BR_F	SINGLE	unspecified	TRANSCRIPTOMIC	Oreochromis tanganicae	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:27:00Z	1	Oretan_RLB7_QWC2_BR_F	female	Oretan_RLB7_QWC2_BR_F	SRP214209	not applicable	brain	
SRR9686505	Oretan	RNA-Seq	126	934481142	PRJNA552202	SAMN12247796	Model organism or animal	not applicable	547776867	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445746	Illumina HiSeq 2500	not applicable	Oretan_RLB8_QWC7_GI_M	SINGLE	unspecified	TRANSCRIPTOMIC	Oreochromis tanganicae	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Oretan_RLB8_QWC7_GI_M	male	Oretan_RLB8_QWC7_GI_M	SRP214209	not applicable	gills	
SRR9686506	Oretan	RNA-Seq	126	1008673848	PRJNA552202	SAMN12247795	Model organism or animal	not applicable	515530314	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445745	Illumina HiSeq 2500	not applicable	Oretan_RLB8_QWC6_VE_M	SINGLE	unspecified	TRANSCRIPTOMIC	Oreochromis tanganicae	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Oretan_RLB8_QWC6_VE_M	male	Oretan_RLB8_QWC6_VE_M	SRP214209	not applicable	liver	
SRR9686507	Oretan	RNA-Seq	126	1310930712	PRJNA552202	SAMN12247798	Model organism or animal	not applicable	733772705	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445744	Illumina HiSeq 2500	not applicable	Oretan_RLB8_QWD3_BR_M	SINGLE	unspecified	TRANSCRIPTOMIC	Oreochromis tanganicae	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:27:00Z	1	Oretan_RLB8_QWD3_BR_M	male	Oretan_RLB8_QWD3_BR_M	SRP214209	not applicable	brain	
SRR9686508	Oretan	RNA-Seq	126	1213468200	PRJNA552202	SAMN12247797	Model organism or animal	not applicable	659541758	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445743	Illumina HiSeq 2500	not applicable	Oretan_RLB8_QWC8_LP_M	SINGLE	unspecified	TRANSCRIPTOMIC	Oreochromis tanganicae	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Oretan_RLB8_QWC8_LP_M	male	Oretan_RLB8_QWC8_LP_M	SRP214209	not applicable	lpj	
SRR9686509	Oretan	RNA-Seq	126	1429285788	PRJNA552202	SAMN12247800	Model organism or animal	not applicable	770401514	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445742	Illumina HiSeq 2500	not applicable	Oretan_RLB9_QWD7_AD_F	SINGLE	unspecified	TRANSCRIPTOMIC	Oreochromis tanganicae	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:27:00Z	1	Oretan_RLB9_QWD7_AD_F	female	Oretan_RLB9_QWD7_AD_F	SRP214209	not applicable	gonads	
SRR9686510	Oretan	RNA-Seq	126	929393262	PRJNA552202	SAMN12247799	Model organism or animal	not applicable	552296211	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445741	Illumina HiSeq 2500	not applicable	Oretan_RLB9_QWD6_VE_F	SINGLE	unspecified	TRANSCRIPTOMIC	Oreochromis tanganicae	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Oretan_RLB9_QWD6_VE_F	female	Oretan_RLB9_QWD6_VE_F	SRP214209	not applicable	liver	
SRR9686511	Petfas	RNA-Seq	126	2451798972	PRJNA552202	SAMN12247967	Model organism or animal	not applicable	1355777642	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445740	Illumina HiSeq 2500	not applicable	Petfas_LPA9_NAC8_VE_F	SINGLE	unspecified	TRANSCRIPTOMIC	Petrochromis fasciolatus	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:29:00Z	1	Petfas_LPA9_NAC8_VE_F	female	Petfas_LPA9_NAC8_VE_F	SRP214209	not applicable	liver	
SRR9686512	Petfas	RNA-Seq	126	1044414504	PRJNA552202	SAMN12247968	Model organism or animal	not applicable	579084329	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6445739	Illumina HiSeq 2500	not applicable	Petfas_LPA9_NAC9_AD_F	SINGLE	unspecified	TRANSCRIPTOMIC	Petrochromis fasciolatus	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T15:26:00Z	1	Petfas_LPA9_NAC9_AD_F	female	Petfas_LPA9_NAC9_AD_F	SRP214209	not applicable	gonads	
